id,Age
74051,6.999999999999999
74052,7.999999999999998
74053,10.000000000000002
74054,9.000000000000002
74055,6.999999999999999
74056,12.0
74057,11.000000000000002
74058,7.999999999999998
74059,13.0
74060,10.000000000000002
74061,13.0
74062,10.000000000000002
74063,4.999999999999999
74064,12.0
74065,4.999999999999999
74066,6.0
74067,11.000000000000002
74068,13.0
74069,11.000000000000002
74070,10.000000000000002
74071,15.0
74072,9.000000000000002
74073,7.999999999999998
74074,9.000000000000002
74075,12.0
74076,9.000000000000002
74077,12.0
74078,11.000000000000002
74079,9.000000000000002
74080,11.000000000000002
74081,11.000000000000002
74082,11.000000000000002
74083,10.000000000000002
74084,12.0
74085,10.000000000000002
74086,6.999999999999999
74087,9.000000000000002
74088,11.000000000000002
74089,7.999999999999998
74090,9.000000000000002
74091,7.999999999999998
74092,10.000000000000002
74093,10.000000000000002
74094,10.000000000000002
74095,15.999999999999998
74096,12.0
74097,6.0
74098,6.0
74099,13.999999999999996
74100,10.000000000000002
74101,11.000000000000002
74102,9.000000000000002
74103,11.000000000000002
74104,10.000000000000002
74105,7.999999999999998
74106,11.000000000000002
74107,9.000000000000002
74108,4.999999999999999
74109,9.000000000000002
74110,4.999999999999999
74111,10.000000000000002
74112,6.999999999999999
74113,7.999999999999998
74114,10.000000000000002
74115,9.000000000000002
74116,11.000000000000002
74117,12.0
74118,10.000000000000002
74119,9.000000000000002
74120,15.999999999999998
74121,9.000000000000002
74122,6.999999999999999
74123,12.0
74124,4.999999999999999
74125,6.999999999999999
74126,6.999999999999999
74127,11.000000000000002
74128,11.000000000000002
74129,9.000000000000002
74130,10.000000000000002
74131,10.000000000000002
74132,6.999999999999999
74133,10.000000000000002
74134,11.000000000000002
74135,4.0
74136,6.0
74137,4.999999999999999
74138,15.999999999999998
74139,10.000000000000002
74140,13.999999999999996
74141,9.000000000000002
74142,10.000000000000002
74143,15.0
74144,13.999999999999996
74145,11.000000000000002
74146,7.999999999999998
74147,10.000000000000002
74148,6.0
74149,10.000000000000002
74150,7.999999999999998
74151,9.000000000000002
74152,13.0
74153,11.000000000000002
74154,6.999999999999999
74155,6.0
74156,12.0
74157,11.000000000000002
74158,12.0
74159,10.000000000000002
74160,12.0
74161,10.000000000000002
74162,9.000000000000002
74163,9.000000000000002
74164,9.000000000000002
74165,10.000000000000002
74166,9.000000000000002
74167,11.000000000000002
74168,10.000000000000002
74169,11.000000000000002
74170,10.000000000000002
74171,12.0
74172,10.000000000000002
74173,6.999999999999999
74174,11.000000000000002
74175,9.000000000000002
74176,9.000000000000002
74177,11.000000000000002
74178,12.0
74179,12.0
74180,6.0
74181,7.999999999999998
74182,10.000000000000002
74183,6.999999999999999
74184,11.000000000000002
74185,11.000000000000002
74186,10.000000000000002
74187,9.000000000000002
74188,12.0
74189,6.0
74190,9.000000000000002
74191,10.000000000000002
74192,11.000000000000002
74193,9.000000000000002
74194,4.0
74195,12.0
74196,12.0
74197,10.000000000000002
74198,6.999999999999999
74199,9.000000000000002
74200,11.000000000000002
74201,7.999999999999998
74202,11.000000000000002
74203,11.000000000000002
74204,11.000000000000002
74205,10.000000000000002
74206,9.000000000000002
74207,9.000000000000002
74208,11.000000000000002
74209,15.999999999999998
74210,11.000000000000002
74211,6.999999999999999
74212,9.000000000000002
74213,10.000000000000002
74214,12.0
74215,7.999999999999998
74216,6.999999999999999
74217,15.999999999999998
74218,10.000000000000002
74219,7.999999999999998
74220,15.0
74221,7.999999999999998
74222,10.000000000000002
74223,10.000000000000002
74224,9.000000000000002
74225,10.000000000000002
74226,10.000000000000002
74227,11.000000000000002
74228,4.0
74229,11.000000000000002
74230,10.000000000000002
74231,7.999999999999998
74232,10.000000000000002
74233,6.0
74234,10.000000000000002
74235,11.000000000000002
74236,7.999999999999998
74237,9.000000000000002
74238,10.000000000000002
74239,6.0
74240,6.999999999999999
74241,7.999999999999998
74242,13.0
74243,10.000000000000002
74244,6.999999999999999
74245,10.000000000000002
74246,10.000000000000002
74247,9.000000000000002
74248,9.000000000000002
74249,15.0
74250,10.000000000000002
74251,13.0
74252,7.999999999999998
74253,11.000000000000002
74254,10.000000000000002
74255,10.000000000000002
74256,11.000000000000002
74257,12.0
74258,4.0
74259,11.000000000000002
74260,9.000000000000002
74261,6.999999999999999
74262,4.999999999999999
74263,11.000000000000002
74264,10.000000000000002
74265,11.000000000000002
74266,7.999999999999998
74267,11.000000000000002
74268,6.999999999999999
74269,7.999999999999998
74270,7.999999999999998
74271,11.000000000000002
74272,15.999999999999998
74273,6.999999999999999
74274,13.0
74275,9.000000000000002
74276,7.999999999999998
74277,7.999999999999998
74278,13.999999999999996
74279,11.000000000000002
74280,12.0
74281,15.0
74282,13.0
74283,11.000000000000002
74284,7.999999999999998
74285,6.999999999999999
74286,10.000000000000002
74287,11.000000000000002
74288,11.000000000000002
74289,7.999999999999998
74290,11.000000000000002
74291,12.0
74292,10.000000000000002
74293,7.999999999999998
74294,10.000000000000002
74295,13.0
74296,11.000000000000002
74297,10.000000000000002
74298,15.0
74299,11.000000000000002
74300,10.000000000000002
74301,10.000000000000002
74302,10.000000000000002
74303,9.000000000000002
74304,11.000000000000002
74305,9.000000000000002
74306,9.000000000000002
74307,7.999999999999998
74308,11.000000000000002
74309,10.000000000000002
74310,17.999999999999996
74311,7.999999999999998
74312,13.0
74313,11.000000000000002
74314,11.000000000000002
74315,9.000000000000002
74316,10.000000000000002
74317,10.000000000000002
74318,11.000000000000002
74319,12.0
74320,7.999999999999998
74321,9.000000000000002
74322,13.0
74323,11.000000000000002
74324,13.0
74325,9.000000000000002
74326,9.000000000000002
74327,11.000000000000002
74328,11.000000000000002
74329,9.000000000000002
74330,7.999999999999998
74331,6.0
74332,10.000000000000002
74333,13.999999999999996
74334,13.0
74335,11.000000000000002
74336,9.000000000000002
74337,9.000000000000002
74338,9.000000000000002
74339,10.000000000000002
74340,9.000000000000002
74341,9.000000000000002
74342,7.999999999999998
74343,7.999999999999998
74344,10.000000000000002
74345,10.000000000000002
74346,6.999999999999999
74347,12.0
74348,10.000000000000002
74349,9.000000000000002
74350,11.000000000000002
74351,12.0
74352,12.0
74353,10.000000000000002
74354,12.0
74355,6.999999999999999
74356,6.0
74357,9.000000000000002
74358,6.999999999999999
74359,7.999999999999998
74360,9.000000000000002
74361,11.000000000000002
74362,7.999999999999998
74363,10.000000000000002
74364,10.000000000000002
74365,4.999999999999999
74366,4.999999999999999
74367,7.999999999999998
74368,7.999999999999998
74369,9.000000000000002
74370,11.000000000000002
74371,11.000000000000002
74372,10.000000000000002
74373,11.000000000000002
74374,9.000000000000002
74375,6.999999999999999
74376,11.000000000000002
74377,10.000000000000002
74378,13.999999999999996
74379,12.0
74380,10.000000000000002
74381,9.000000000000002
74382,11.000000000000002
74383,7.999999999999998
74384,10.000000000000002
74385,10.000000000000002
74386,13.999999999999996
74387,11.000000000000002
74388,6.999999999999999
74389,9.000000000000002
74390,6.0
74391,7.999999999999998
74392,9.000000000000002
74393,12.0
74394,7.999999999999998
74395,9.000000000000002
74396,10.000000000000002
74397,6.999999999999999
74398,10.000000000000002
74399,11.000000000000002
74400,12.0
74401,9.000000000000002
74402,9.000000000000002
74403,11.000000000000002
74404,6.999999999999999
74405,17.0
74406,4.999999999999999
74407,9.000000000000002
74408,10.000000000000002
74409,13.0
74410,10.000000000000002
74411,11.000000000000002
74412,11.000000000000002
74413,9.000000000000002
74414,11.000000000000002
74415,13.999999999999996
74416,10.000000000000002
74417,15.0
74418,9.000000000000002
74419,10.000000000000002
74420,10.000000000000002
74421,9.000000000000002
74422,4.999999999999999
74423,10.000000000000002
74424,7.999999999999998
74425,6.999999999999999
74426,11.000000000000002
74427,10.000000000000002
74428,10.000000000000002
74429,15.999999999999998
74430,6.0
74431,4.999999999999999
74432,10.000000000000002
74433,13.0
74434,12.0
74435,11.000000000000002
74436,12.0
74437,10.000000000000002
74438,10.000000000000002
74439,7.999999999999998
74440,11.000000000000002
74441,9.000000000000002
74442,11.000000000000002
74443,6.999999999999999
74444,9.000000000000002
74445,11.000000000000002
74446,12.0
74447,9.000000000000002
74448,4.999999999999999
74449,6.999999999999999
74450,10.000000000000002
74451,13.999999999999996
74452,11.000000000000002
74453,6.999999999999999
74454,10.000000000000002
74455,7.999999999999998
74456,11.000000000000002
74457,6.999999999999999
74458,6.999999999999999
74459,10.000000000000002
74460,7.999999999999998
74461,13.0
74462,7.999999999999998
74463,11.000000000000002
74464,13.999999999999996
74465,4.999999999999999
74466,11.000000000000002
74467,11.000000000000002
74468,9.000000000000002
74469,10.000000000000002
74470,11.000000000000002
74471,11.000000000000002
74472,12.0
74473,15.999999999999998
74474,4.999999999999999
74475,11.000000000000002
74476,10.000000000000002
74477,10.000000000000002
74478,9.000000000000002
74479,15.0
74480,10.000000000000002
74481,7.999999999999998
74482,9.000000000000002
74483,9.000000000000002
74484,11.000000000000002
74485,15.0
74486,6.999999999999999
74487,4.999999999999999
74488,10.000000000000002
74489,6.999999999999999
74490,6.999999999999999
74491,9.000000000000002
74492,6.0
74493,10.000000000000002
74494,11.000000000000002
74495,12.0
74496,4.999999999999999
74497,10.000000000000002
74498,10.000000000000002
74499,7.999999999999998
74500,9.000000000000002
74501,9.000000000000002
74502,11.000000000000002
74503,9.000000000000002
74504,13.0
74505,9.000000000000002
74506,10.000000000000002
74507,9.000000000000002
74508,6.999999999999999
74509,13.999999999999996
74510,10.000000000000002
74511,11.000000000000002
74512,10.000000000000002
74513,11.000000000000002
74514,10.000000000000002
74515,9.000000000000002
74516,6.0
74517,7.999999999999998
74518,11.000000000000002
74519,10.000000000000002
74520,6.0
74521,9.000000000000002
74522,10.000000000000002
74523,10.000000000000002
74524,7.999999999999998
74525,6.999999999999999
74526,7.999999999999998
74527,10.000000000000002
74528,10.000000000000002
74529,9.000000000000002
74530,9.000000000000002
74531,10.000000000000002
74532,9.000000000000002
74533,10.000000000000002
74534,6.999999999999999
74535,12.0
74536,4.999999999999999
74537,6.999999999999999
74538,10.000000000000002
74539,9.000000000000002
74540,9.000000000000002
74541,10.000000000000002
74542,10.000000000000002
74543,10.000000000000002
74544,10.000000000000002
74545,10.000000000000002
74546,15.0
74547,10.000000000000002
74548,15.0
74549,7.999999999999998
74550,13.0
74551,12.0
74552,9.000000000000002
74553,10.000000000000002
74554,10.000000000000002
74555,11.000000000000002
74556,9.000000000000002
74557,11.000000000000002
74558,10.000000000000002
74559,10.000000000000002
74560,10.000000000000002
74561,11.000000000000002
74562,4.999999999999999
74563,10.000000000000002
74564,10.000000000000002
74565,9.000000000000002
74566,9.000000000000002
74567,13.999999999999996
74568,4.999999999999999
74569,17.0
74570,12.0
74571,4.0
74572,6.999999999999999
74573,13.0
74574,10.000000000000002
74575,6.999999999999999
74576,7.999999999999998
74577,7.999999999999998
74578,6.999999999999999
74579,11.000000000000002
74580,10.000000000000002
74581,10.000000000000002
74582,4.999999999999999
74583,10.000000000000002
74584,10.000000000000002
74585,12.0
74586,4.0
74587,6.0
74588,9.000000000000002
74589,7.999999999999998
74590,11.000000000000002
74591,9.000000000000002
74592,11.000000000000002
74593,4.999999999999999
74594,13.0
74595,13.999999999999996
74596,11.000000000000002
74597,7.999999999999998
74598,4.999999999999999
74599,9.000000000000002
74600,6.0
74601,6.999999999999999
74602,9.000000000000002
74603,4.999999999999999
74604,12.0
74605,4.999999999999999
74606,7.999999999999998
74607,11.000000000000002
74608,10.000000000000002
74609,6.0
74610,11.000000000000002
74611,7.999999999999998
74612,11.000000000000002
74613,10.000000000000002
74614,9.000000000000002
74615,11.000000000000002
74616,6.999999999999999
74617,10.000000000000002
74618,6.0
74619,7.999999999999998
74620,9.000000000000002
74621,6.0
74622,7.999999999999998
74623,6.999999999999999
74624,9.000000000000002
74625,9.000000000000002
74626,11.000000000000002
74627,9.000000000000002
74628,13.0
74629,11.000000000000002
74630,13.999999999999996
74631,15.0
74632,7.999999999999998
74633,13.999999999999996
74634,9.000000000000002
74635,10.000000000000002
74636,13.0
74637,7.999999999999998
74638,6.999999999999999
74639,9.000000000000002
74640,7.999999999999998
74641,6.999999999999999
74642,7.999999999999998
74643,10.000000000000002
74644,10.000000000000002
74645,4.0
74646,9.000000000000002
74647,10.000000000000002
74648,11.000000000000002
74649,4.999999999999999
74650,13.0
74651,10.000000000000002
74652,12.0
74653,4.999999999999999
74654,13.0
74655,11.000000000000002
74656,7.999999999999998
74657,9.000000000000002
74658,11.000000000000002
74659,10.000000000000002
74660,9.000000000000002
74661,13.999999999999996
74662,7.999999999999998
74663,11.000000000000002
74664,11.000000000000002
74665,15.999999999999998
74666,10.000000000000002
74667,9.000000000000002
74668,11.000000000000002
74669,10.000000000000002
74670,11.000000000000002
74671,10.000000000000002
74672,10.000000000000002
74673,10.000000000000002
74674,9.000000000000002
74675,12.0
74676,10.000000000000002
74677,10.000000000000002
74678,10.000000000000002
74679,10.000000000000002
74680,10.000000000000002
74681,9.000000000000002
74682,10.000000000000002
74683,6.999999999999999
74684,6.999999999999999
74685,6.0
74686,6.0
74687,9.000000000000002
74688,10.000000000000002
74689,9.000000000000002
74690,7.999999999999998
74691,13.0
74692,6.999999999999999
74693,6.999999999999999
74694,10.000000000000002
74695,11.000000000000002
74696,6.0
74697,9.000000000000002
74698,6.999999999999999
74699,11.000000000000002
74700,7.999999999999998
74701,9.000000000000002
74702,13.0
74703,6.999999999999999
74704,10.000000000000002
74705,4.999999999999999
74706,6.0
74707,6.0
74708,13.0
74709,10.000000000000002
74710,6.999999999999999
74711,12.0
74712,12.0
74713,6.999999999999999
74714,7.999999999999998
74715,10.000000000000002
74716,7.999999999999998
74717,9.000000000000002
74718,10.000000000000002
74719,10.000000000000002
74720,7.999999999999998
74721,10.000000000000002
74722,15.999999999999998
74723,10.000000000000002
74724,11.000000000000002
74725,15.999999999999998
74726,12.0
74727,7.999999999999998
74728,11.000000000000002
74729,10.000000000000002
74730,10.000000000000002
74731,9.000000000000002
74732,12.0
74733,10.000000000000002
74734,6.999999999999999
74735,11.000000000000002
74736,7.999999999999998
74737,11.000000000000002
74738,7.999999999999998
74739,11.000000000000002
74740,9.000000000000002
74741,9.000000000000002
74742,12.0
74743,11.000000000000002
74744,9.000000000000002
74745,9.000000000000002
74746,12.0
74747,10.000000000000002
74748,10.000000000000002
74749,10.000000000000002
74750,7.999999999999998
74751,10.000000000000002
74752,7.999999999999998
74753,6.999999999999999
74754,13.999999999999996
74755,10.000000000000002
74756,6.999999999999999
74757,10.000000000000002
74758,12.0
74759,7.999999999999998
74760,12.0
74761,9.000000000000002
74762,6.999999999999999
74763,17.999999999999996
74764,11.000000000000002
74765,10.000000000000002
74766,10.000000000000002
74767,6.999999999999999
74768,9.000000000000002
74769,9.000000000000002
74770,9.000000000000002
74771,12.0
74772,11.000000000000002
74773,9.000000000000002
74774,11.000000000000002
74775,11.000000000000002
74776,11.000000000000002
74777,6.999999999999999
74778,6.0
74779,10.000000000000002
74780,10.000000000000002
74781,9.000000000000002
74782,7.999999999999998
74783,11.000000000000002
74784,11.000000000000002
74785,12.0
74786,11.000000000000002
74787,15.0
74788,6.0
74789,4.999999999999999
74790,9.000000000000002
74791,11.000000000000002
74792,6.0
74793,6.999999999999999
74794,13.999999999999996
74795,11.000000000000002
74796,13.0
74797,7.999999999999998
74798,13.999999999999996
74799,10.000000000000002
74800,15.999999999999998
74801,9.000000000000002
74802,11.000000000000002
74803,12.0
74804,10.000000000000002
74805,10.000000000000002
74806,4.999999999999999
74807,4.999999999999999
74808,6.999999999999999
74809,15.999999999999998
74810,6.0
74811,11.000000000000002
74812,10.000000000000002
74813,11.000000000000002
74814,10.000000000000002
74815,9.000000000000002
74816,12.0
74817,13.0
74818,9.000000000000002
74819,9.000000000000002
74820,11.000000000000002
74821,11.000000000000002
74822,10.000000000000002
74823,7.999999999999998
74824,11.000000000000002
74825,6.999999999999999
74826,9.000000000000002
74827,11.000000000000002
74828,10.000000000000002
74829,10.000000000000002
74830,9.000000000000002
74831,7.999999999999998
74832,7.999999999999998
74833,13.0
74834,12.0
74835,10.000000000000002
74836,13.0
